name,horse_id,father,father_id,mother,mother_id,grand_father_1,grand_father_1_id,grand_father_2,grand_father_2_id,grand_mother_1,grand_mother_1_id,grand_mother_2,grand_mother_2_id
リーヴル,2016104378,ノヴェリストNovellist(愛),000a012230,プラージュ,2006102820,Monsun,000a010db6,スペシャルウィーク,1995103211,NightLagoon,000a01222f,ティティス,2000101489
シゲルバクハツ,2018103470,アイルハヴアナザーI'llHaveAnother(米),000a011ed3,アフロディシアス,2008105107,FlowerAlley,000a011d8c,ジャングルポケット,1998101786,Arch'sGalEdith,000a011ed6,パワーオブラブ,1999103753
クロノメーター,2017105116,ゴールドシップ,2009102739,タイムウィルテル,2000101636,ステイゴールド,1994108729,ブライアンズタイムBrian'sTime(米),000a000082,ポイントフラッグ,1998106155,フサイチカツラ,1991106877
スキルヴィング,2020103722,キタサンブラック,2012102013,ロスヴァイセ,2011103783,ブラックタイド,2001103312,シンボリクリスエス,1999110099,シュガーハート,2005106935,ヴァイスハイト,2004102929
コウユーパパニニテ,2019100119,トビーズコーナーToby'sCorner(米),000a011fed,ゴールドオアシス,2003105839,BellamyRoad,000a011cf9,アフリートAfleet(加),000a000013,Brandon'sRide,000a011f6e,ヴェルシエンカVeruschenka(米),000a00038a
リュードマン,2017109028,フリオーソ,2004106867,オープンシャッセ,2007103055,ブライアンズタイムBrian'sTime(米),000a000082,ダンスインザダーク,1993109188,ファーザFursa(米),000a00685a,ニシノエルハーブ,1996106694
オーマオ,2016105216,キングカメハメハ,2001103460,ペディクラリス,2003104258,Kingmambo(米),000a001d7e,サンデーサイレンスSundaySilence(米),000a00033a,マンファスManfath(愛),000a00680e,マチカネベニザクラ,1992110236
オヤノナナヒカリ,2019103099,ドゥラメンテ,2012104511,ナリタブルースター,2007102800,キングカメハメハ,2001103460,マンハッタンカフェ,1998101554,アドマイヤグルーヴ,2000107542,ストームティグレス,1995107985
ヴェルデシチー,2020105576,リオンディーズ,2013105915,プリンセスルーシーPrincessLucy(愛),000a012524,キングカメハメハ,2001103460,StrategicPrince,000a01246a,シーザリオ,2002100844,Leala,000a01248f
アルバートミノル,2020104506,ホッコータルマエ,2009100921,パーティブロッサム,2009103841,キングカメハメハ,2001103460,キングヘイロー,1995104427,マダムチェロキー,2001105650,ジェミーブロッサム,2000102338
ヴァレーニュ,2020100485,ダイワメジャー,2001103114,ギュイエンヌ,2005104636,サンデーサイレンスSundaySilence(米),000a00033a,タニノギムレット,1999100226,スカーレットブーケ,1988107320,スギノトヨヒメ,1997101701
クリノイシン,2020102149,ノヴェリストNovellist(愛),000a012230,クリノクレオパトラ,2011104761,Monsun,000a010db6,ロージズインメイRosesinMay(米),000a010a10,NightLagoon,000a01222f,シャトルライン,1999100019
エレンディル,2020106545,リオンディーズ,2013105915,エルベレス,2004105348,キングカメハメハ,2001103460,ダンスインザダーク,1993109188,シーザリオ,2002100844,ジアーダ,1994101440
ニホンピロアレイ,2020104565,ノヴェリストNovellist(愛),000a012230,ニホンピロオーロラ,2010103091,Monsun,000a010db6,マンハッタンカフェ,1998101554,NightLagoon,000a01222f,ニホンピロビオラ,1998105786
バンクロール,2019106499,ディーマジェスティ,2013104704,トパーズトウショウ,2010103042,ディープインパクト,2002100816,フレンチデピュティFrenchDeputy(米),000a00013a,エルメスティアラ,1998105991,シリウストウショウ,2004104742
テーオーアングル,2018103300,マジェスティックウォリアーMajesticWarrior(米),000a011e9c,チョウカイクリス,2003105070,A.P.Indy,000a001d37,サクラバクシンオー,1989108341,DreamSupreme,000a011eae,クリスタルトロフィ,1990101940
サイモンコーラル,2020100629,ビーチパトロールBeachPatrol(米),000a0141f9,オールドフレイム,2014104728,LemonDropKid,000a0022d0,ゼンノロブロイ,2000101517,BashfulBertie,000a0141f8,オーラオブザムーン,2010110035
ハイパーノヴァ,2014103394,アイルハヴアナザーI'llHaveAnother(米),000a011ed3,スペシャルクイン,2006100349,FlowerAlley,000a011d8c,スペシャルウィーク,1995103211,Arch'sGalEdith,000a011ed6,ソシアルクイーン,1997101105
ウォーターアンク,2018103079,オルフェーヴル,2008102636,アンジュシュエット,2011103131,ステイゴールド,1994108729,フレンチデピュティFrenchDeputy(米),000a00013a,オリエンタルアート,1997103540,ショウナンガッド,2003103836
マジックスピーチ,2017106330,キズナ,2010105827,レイジーリヴァーLazyRiver(英),000a010ebd,ディープインパクト,2002100816,IntheWings,000a001cd4,キャットクイルCatequil(加),000a00646f,Dreamboat,000a00b4af
サトノレーヴ,2019101700,ロードカナロア,2008103552,チリエージェ,2001107654,キングカメハメハ,2001103460,サクラバクシンオー,1989108341,レディブラッサム,1996107173,メガミゲラン,1992107580
クレア,2019102742,ビッグアーサー,2011103328,バルビーナ,2012101348,サクラバクシンオー,1989108341,ブラックタイド,2001103312,シヤボナSiyabona(米),000a01152e,ストーミーマターズStormyMatters(米),000a006899
ヨーデル,2019110086,MoreThanReady,000a00fcdd,HerMajesty'sFlag,000a01a92f,サザンヘイローSouthernHalo(米),000a00031e,Midshipman,000a0123f5,Woodman'sGirl,000a00fd18,RegalPoint,000a01a92e
ニホンピロクリーク,2019106083,ブラックタイド,2001103312,ニホンピロヴィータ,2008100351,サンデーサイレンスSundaySilence(米),000a00033a,スニッツェルSnitzel(豪),000a010eaa,ウインドインハーヘアWindinHerHair(愛),000a0003a2,ニホンピロタイラ,1996103385
グレイシャスオーラ,2020103879,マジェスティックウォリアーMajesticWarrior(米),000a011e9c,エレガンテココ,2008103603,A.P.Indy,000a001d37,ブラックホーク,1994109361,DreamSupreme,000a011eae,エイシンサイレンス,1996107465
マキバシラ,2020100589,ベストウォーリア,2010110127,ネイルドイット,2015104685,マジェスティックウォリアーMajesticWarrior(米),000a011e9c,ワークフォースWorkforce(英),000a011a7f,フラーテイシャスミス,000a011eaf,インダクティ,2008103319
タッカーカムカム,2020104358,ドレフォンDrefong(米),000a013b82,ラインキャメロン,2009103711,GioPonti(米),000a011a7e,キングカメハメハ,2001103460,Eltimaas,000a013b81,オートサンデー,1995100564
スマートアリオン,2020102182,マインドユアビスケッツMindYourBiscuits(米),000a01392e,グランス,2008102832,Posse,000a01124c,アグネスタキオン,1998101516,Jazzmane,000a01392d,グラッブユアハート,2000110237
グリーミージュエル,2020100324,フェノーメノ,2009106599,エーシンシャイナー,2010104635,ステイゴールド,1994108729,グラスワンダー,1995108676,ディラローシェDeLaroche(愛),000a00fe54,エイシンサンサン,1992105000
セクシーコマンドー,2020105726,ビーチパトロールBeachPatrol(米),000a0141f9,オウシュウフリート,2005105472,LemonDropKid,000a0022d0,コロナドズクエストCoronado'sQuest(米),000a0000b5,BashfulBertie,000a0141f8,マックスフリート,1987102415
リアルマーヴェル,2020107118,リアルスティール,2012104889,ビアンコカンドーレ,2011104025,ディープインパクト,2002100816,チチカステナンゴChichicastenango(仏),000a011135,ラヴズオンリーミーLovesOnlyMe(米),000a01179f,フサイチミニヨン,1996107378
ヨシイチ,2020106880,ディープスカイ,2005101358,タマノベレッツァ,2012105595,アグネスタキオン,1998101516,ワイルドラッシュWildRush(米),000a0003a1,アビAbi(英),000a00fb01,メイショウハイパス,2004102281
テイエムジンハク,2020102069,テイエムジンソク,2012101830,テイエムヨカオゴ,2002109119,クロフネ,1998110135,ヘネシーHennessy(米),000a000178,マイディスカバリー,2005100643,テイエムサイレン,1996103925
ロッソモラーレ,2017100915,モンテロッソMonterosso(英),000a011b05,リシャールサーバー,2011100918,Dubawi,000a0115e2,フサイチリシャール,2003102955,PortoRoca,000a01d79e,マキハタサーバー,2000106789
フミローグ,2019104013,ルーラーシップ,2007103143,シャムローグ,2009106141,キングカメハメハ,2001103460,ディープインパクト,2002100816,エアグルーヴ,1993109154,ケイティーズギフト,2002100852
ЅІЅЈЅЙЅПЅѓЅэЁМЅК,2020103252,ルーラーシップ,2007103143,ウエスタンマンデラ,2011104078,キングカメハメハ,2001103460,ネオユニヴァース,2000101426,エアグルーヴ,1993109154,マンデラMandela(独),000a011190
ЅзЅъЁМЅКЅтЅЂ,2020105629,ラニ,2013110045,ジャルダンスクレ,2010110072,Tapit(米),000a011248,Medagliad'Oro,000a010a65,ヘヴンリーロマンス,2000105086,GoClassic,000a0110c4
ЅлЅІЅЊЅІЅзЅщЁМЅИЅх,2020102708,ハービンジャーHarbinger(英),000a011996,ベルプラージュ,2011103535,Dansili,000a010a5f,キングカメハメハ,2001103460,PenangPearl,000a011903,ベルフィーチャー,2004103098
ライルアケカイ,2020105586,ディープブリランテ,2009105084,オヒアレフア,2013101771,ディープインパクト,2002100816,ワイルドラッシュWildRush(米),000a0003a1,ラヴアンドバブルズLoveAndBubbles(米),000a0106a6,グランマモーゼス,2004104146
スライトマッド,2020104563,ファインニードル,2013100612,グリーンケープ,2015101572,アドマイヤムーン,2003102991,CapeCross,000a0022ae,ニードルクラフトNeedlecraft(愛),000a011cf7,アラリーンAlareen(米),000a0127f0
セブンハイ,2020100287,バゴBago(仏),2001190004,ムーンレイク,2012102405,Nashwan,000a001ce7,アドマイヤムーン,2003102991,Moonlight'sBox,000a010527,ベレッツァ,2003101336
ベリーアーリー,2020106069,フェノーメノ,2009106599,シルクプロミス,2006104637,ステイゴールド,1994108729,マヤノトップガン,1992102988,ディラローシェDeLaroche(愛),000a00fe54,ウエルシュクイーンWelshQueen(愛),000a0066bd
タイセイラプソディ,2020104343,ドゥラメンテ,2012104511,ベアフットレディBarefootLady(愛),000a012102,キングカメハメハ,2001103460,Footstepsinthesand,000a0111b5,アドマイヤグルーヴ,2000107542,LadyAngharad,000a0120a3
ミヤビエポレット,2020105077,ヴィクトワールピサ,2007102923,ミヤビハルカ,2005101523,ネオユニヴァース,2000101426,ウォーエンブレムWarEmblem(米),000a00fa35,ホワイトウォーターアフェアWhitewaterAffair(英),000a00039f,タフグレイス,1996105411
ラガープリンセス,2020101692,ドレフォンDrefong(米),000a013b82,テンダーエモーション,000a014259,GioPonti(米),000a011a7e,Pivotal,000a002328,Eltimaas,000a013b81,Silca'sSister,000a0128f0
カンパニュール,2019106737,ハーツクライ,2001103038,シスタリーラヴSisterlyLove(米),000a012955,サンデーサイレンスSundaySilence(米),000a00033a,BellamyRoad,000a011cf9,アイリッシュダンス,1990104626,Odylic,000a012861
トロワエスポワール,2018104699,エピファネイア,2010104155,トロワボヌール,2010103823,シンボリクリスエス,1999110099,バゴBago(仏),2001190004,シーザリオ,2002100844,チューニー,2000106575
タイラーテソーロ,2019102384,ゴールドシップ,2009102739,ノウKnow(米),000a012f8e,ステイゴールド,1994108729,StreetCry(愛),000a0103ba,ポイントフラッグ,1998106155,Gypsy'sWarning,000a012f44
チャイカ,2017105126,ロードカナロア,2008103552,ノブレスオブリッジ,1998101568,キングカメハメハ,2001103460,サンデーサイレンスSundaySilence(米),000a00033a,レディブラッサム,1996107173,スイートダイアナ,1986105154
クルル,2019106842,ミュゼスルタン,2012104118,メイビーズエイム,2007103627,キングカメハメハ,2001103460,スペシャルウィーク,1995103211,アスクデピュティ,2004103303,マヤノメイビー,1997101328
オールタイムハイ,2019106382,ディープインパクト,2002100816,ミリアグラシア,2010110038,サンデーサイレンスSundaySilence(米),000a00033a,FlashyBull,000a011b18,ウインドインハーヘアWindinHerHair(愛),000a0003a2,Ms.Cornstalk,000a011c46
ニシノサキュバス,2020106359,ネロ,2011103722,セイウンデライラ,2012110062,ヨハネスブルグJohannesburg(米),000a0103b9,Munnings,000a0123f6,ニシノタカラヅカ,2003103151,That'sOk,000a01243a
クンバカルナ,2020104762,ビッグアーサー,2011103328,ハナフブキ,2011103425,サクラバクシンオー,1989108341,ディープインパクト,2002100816,シヤボナSiyabona(米),000a01152e,ハンナフレグランス,2003110126
